id_coder,text,del_ms,con_ms,so_ms,del_nca,con_nca,so_nca,agenda,del_com,si_com,con_com,del_age,si_age,con_age
2104,"Member States may authorize the submission of tenders by any other means making it possible to ensure:- that each tender contains all the information necessary for its evaluation,- that the confidentiality of tenders is maintained pending their evaluation,- that , where necessary , for reasons of legal proof , such tenders are confirmed as soon as possible in writing or by dispatch of a certified copy,- that tenders are opened after the time limit for their submission has expired .",1,0,0,0,0,0,0,0,0,0,0,0,0
2105,"In accordance with paragraph 1 , the competent authority shall , subject to applicable laws and regulations , .",0,0,0,0,1,0,0,0,0,0,0,0,0
2106,"While preserving their independence , without prejudice to their own specific competence and consistent with the principles of better regulation , the regulatory authority shall , as appropriate , .",0,0,0,0,1,0,0,0,0,0,0,0,0
2107,"By 31 December 2019 , the Commission shall carry out a review of the application of this Article and .",0,0,0,0,0,0,0,1,0,0,0,0,0
2108,"The measures referred to in point ( a ) , designed to amend non - essential elements of this Directive by supplementing it , shall be adopted in accordance with the regulatory procedure with scrutiny referred to in Article 15(3 ) .",0,0,0,0,0,0,0,1,0,1,0,0,0
2109,"Within a period of 6 weeks , the Authority may amend the draft regulatory technical standard on the basis of the Commissions .",0,0,0,0,0,0,0,0,0,0,1,0,0
2110,Europol shall designate in agreement with any Member State the National Access Point of that Member State which shall communicate its requests for comparison of fingerprint data to the Central System .,0,0,0,0,0,0,0,0,0,0,1,0,1
2111,"Precautionary measures Before following the procedure provided for in , the competent authorities of the host Member State may , in emergencies , take any precautionary measures necessary to protect the interests of depositors , investors and others to whom services are provided .",1,0,0,1,0,0,0,0,0,0,0,0,0
2112,Member States and the Commission shall cooperate closely to ensure that this Regulation is complied with .,0,0,1,0,0,0,0,0,1,0,0,0,0
2113,"Within four weeks of its receipt of this notification , the Commission may request that the Member State or the designated competent authority concerned amend or withdraw the decision to grant a derogation .",0,0,0,0,0,0,0,1,0,0,0,0,0
2114,"To this end , the competent authorities concerned shall cooperate , as necessary , in the recovery or disposal of the waste .",0,0,0,0,0,1,0,0,0,0,0,0,0
2115,Cross - border DGSs shall be supervised by representatives of the designated authorities of the Member States where the affiliated credit institutions are authorised .,0,0,0,0,0,0,0,0,0,0,0,0,0
2116,"Member States shall make available to the public and to appropriate organisations such as environmental organisations , consumer organisations , organisations representing the interests of sensitive population groups and other relevant health care bodies both the results of their investigations and the content of specific short - term action plans as well as information on the implementation of these plans .",0,1,0,0,0,0,0,0,0,0,0,0,0
2117,"Where an Advanced Measurement Approach is intended to be used by an EU parent credit institution and its subsidiaries or by the subsidiaries of an EU parent financial holding company or an EU parent mixed financial holding company , the competent authorities of the different legal entities shall cooperate closely as provided for in Articles 129 to 132 .",0,0,0,0,0,1,0,0,0,0,0,0,0
2118,"The Commission and the Agency shall provide that support in such a way as to contribute to the harmonisation of the data entry process across Member States , in particular by providing to staff working in the bodies or entities referred to in Article 6(1 ) , ( 3 ) and ( 4 ): ( a ) guidance material",0,0,0,0,0,0,0,0,1,0,0,1,0
2119,"Where an organization authorized to provide public telecommunications networks or publicly available telecommunications services enters into interconnection agreements with others , the national regulatory authority shall have the right to inspect all such interconnection agreements in their entirety.5 .",0,0,0,1,0,0,0,0,0,0,0,0,0
2120,"paragraph 3 is amended as follows : ( i ) the introductory part is replaced by the following : In order to effect a conversion of relevant capital instruments , and eligible liabilities as referred to in Article 59(1a ) , under points ( b ) , ( c ) and ( d ) of paragraph 1 of this Article , resolution authorities may require institutions and entities referred to in points ( b ) , ( c ) and ( d ) of Article 1(1 ) to issue Common Equity Tier 1 instruments to the holders of the relevant capital instruments and such eligible liabilities .",0,0,0,1,0,0,0,0,0,0,0,0,0
2121,"In the case of installations emitting greenhouse gases other than CO2 , the competent authority may notify a lower amount of emissions according to the emission reduction potential of those installations .",0,0,0,1,0,0,0,0,0,0,0,0,0
2122,", trade with any State not party to the Protocol in controlled substances and products which contain or are produced by means of one or more such substances may be authorised by the Commission ,",0,0,0,0,0,0,0,0,0,0,0,0,0
2123,"Member States shall assist each other for the purposes of carrying out the scrutiny provided for in Articles 2 and 3:- where an undertaking or third party is established in a Member State other than that in which payment of the amount in question has or should have been made or received,- or other than that in which the documents and information required for scrutiny are to be found .",0,0,1,0,0,0,0,0,0,0,0,0,0
2124,"Where the holder of an international registration fails to overcome the ground for refusing protection within the time limit or , if appropriate , to appoint a representative or to indicate a second language , the Office shall refuse the protection in whole or for part of the goods and services for which the international registration is registered .",0,0,0,0,0,0,0,0,0,0,1,0,0
2125,"When Member States adopt these measures , they shall contain a reference to this Directive or .",0,1,0,0,0,0,0,0,0,0,0,0,0
2126,A Member State may request the Authority to reconsider its decision .,1,0,0,0,0,0,0,0,0,0,0,0,0
2127,The Member States and the Commission shall cooperate closely to ensure that this Regulation is complied with .,0,0,1,0,0,0,0,0,1,0,0,0,0
2128,"If the Commission so requests , they shall provide such statements for periods of 10 days and forward them within five clear days of the end of each 10 - day period .",0,0,0,0,0,0,0,0,1,0,0,0,0
2129,"If the application was made in a language other than the languages of the Office , the Office may send written communications to the applicant in the second language indicated by the applicant in his application .",0,0,0,0,0,0,0,0,0,0,1,0,0
2130,Approval of status of confined establishments Operators of establishments wishing to obtain the status of a confined establishment shall apply to the competent authority for approval in accordance with ( 1 ),0,0,0,0,0,0,0,0,0,0,0,0,0
2131,"By way of derogation from paragraph 1 and in duly justified circumstances , Member States may provide that , in the event of a sale or other transfer of the holding , the transfer of rights is carried out via the national reserve .",1,0,0,0,0,0,0,0,0,0,0,0,0
2132,"The Commission shall keep an account of the shares opened by the Member States pursuant to Articles 2 and 3 and , .",0,0,0,0,0,0,0,0,0,1,0,0,0
2133,The Authority shall provide scientific advice and scientific and technical support for the Community 's legislation and policies in all fields which have a direct or indirect impact on food and feed safety .,0,0,0,0,0,0,0,0,0,0,0,1,0
2134,"The competent authorities may , based on an evaluation of the risk - management processes , risk loss data base and internal control mechanisms of the payment institution , require the payment institution to hold an amount of own funds which is up to 20 % higher than the amount which would result from the application of the method chosen in accordance with paragraph 1 , or permit the payment institution to hold an amount of own funds which is up to 20 % lower than the amount which would result from the application of the method chosen in accordance with paragraph 1 .",0,0,0,1,0,0,0,0,0,0,0,0,0
2135,Technical adjustments to the Annexes The Commission shall be empowered to adopt delegated acts in accordance with    to amend the Annexes in order to incorporate amendments and technical adjustments made necessary by amendments to the Combined Nomenclature and to the TARIC subdivisions .,0,0,0,0,0,0,0,1,0,1,0,0,0
2136,"The Member States and the Agency shall , upon request , assist the Commission as necessary in compiling that information .",0,0,1,0,0,0,0,0,0,0,0,1,0
2137,"The Agency shall provide Member States and the Commission with technical and scientific assistance in the field of accidental or deliberate pollution by ships and support on request with additional means in a cost - efficient way the pollution response mechanisms of Member States , without prejudice to the responsibility of coastal States to have appropriate pollution response mechanisms in place and respecting existing cooperation between Member States in this field .",0,0,0,0,0,0,0,0,0,0,0,1,0
2138,"Acer , in close cooperation with the regulatory authorities and the ENTSO for Electricity , shall monitor and .",0,0,0,0,0,0,0,0,0,0,0,2,0
2139,"They shall be prepared by the competent national , regional or other authorities designated by the Member State and .",0,0,0,0,0,0,0,0,0,0,0,0,0
2140,"Every five years , Member States shall provide the Commission ( Eurostat ) with a report on the quality of the data transmitted as well as on any methodological changes that have been made .",0,1,0,0,0,0,0,0,0,0,0,0,0
2141,"The programmes shall reflect the diversity of environmental situations , natural conditions and agricultural structures and the main types of farming practised , and Community environment priorities .",0,0,0,0,0,0,0,0,0,0,0,0,0
2142,"In exceptional cases where the competent authority deems it necessary to take urgent action under this Article in order to prevent detriment arising from the insurance - based investment products , activities or practices referred to in paragraph 1 , the competent authority may take action on a provisional basis with no less than 24 hours ' written notice before the measure is intended to take effect to all other competent authorities and EIOPA , provided that all the criteria in this Article are met and that , in addition , it is clearly established that a one - month notification period would not adequately address the specific concern or threat .",0,0,0,1,0,0,0,0,0,0,0,0,0
2143,"The competent authorities of a Member State shall , in accordance with Articles 15 to 17 , register every third - country auditor and audit entity that provides an audit report concerning the annual or consolidated accounts of a company incorporated outwith the Community whose transferable securities are admitted to trading on a regulated market of that Member State within the meaning of point 14 of Article 4(1 ) of Directive 2004/39 / EC , except when the company is an issuer exclusively of debt securities admitted to trading on a regulated market in a Member State within the meaning of Article 2(1)(b ) of Directive 2004/109 / EC ( 22 ) , the denomination per unit of which is at least EUR 50 000 or , in case of debt securities denominated in another currency , equivalent , at the date of issue , to at least EUR 50 000 .",0,0,0,0,1,0,0,0,0,0,0,0,0
2144,"National regulatory authorities shall ensure that all designated undertakings with obligations under Articles 4 , 5 , 6 , 7 and 9(2 ) publish adequate and up - to - date information concerning their performance in the provision of universal service , based on the quality of service parameters , definitions and measurement methods set out in Annex III .",0,0,0,0,1,0,0,0,0,0,0,0,0
2145,The special approval conditions applicable to the different animal species shall be adopted in accordance with the procedure laid down in Article 23 .,0,0,0,0,0,0,0,0,0,0,0,0,0
2146,The Commission shall be assisted by a committee .,0,0,0,0,0,0,0,0,0,1,0,0,0
2147,"Member States may allow the competent authority to impose fees for the rights of use for radio spectrum or rights to install facilities on , over or under public or private property that are used for the provision of electronic communications networks or services and associated facilities which ensure the optimal use of those resources .",1,0,0,0,0,0,0,0,0,0,0,0,0
2148,"The report shall be accompanied where necessary by legislative proposals implementing in further detail the provisions of this Regulation , or amending it .",0,0,0,0,0,0,1,0,0,0,0,0,0
2149,The national authorities empowered to rule on legal aid applications shall ensure that the applicant is fully informed of the processing of the application.2 .,0,0,0,0,1,0,0,0,0,0,0,0,0
2150,"If such national ten - year network development plan is elaborated in accordance with Article 22 of Directive 2009/73 / EC , the Agency shall recommend that the competent national regulatory authority amend the national ten - year network development plan in accordance with Article 22(7 ) of that Directive and inform the Commission thereof .",0,0,0,0,0,0,0,0,0,0,0,1,1
2151,The flag Member State shall immediately notify the Commission of the termination of research activities by any vessel temporarily engaged in research .,0,1,0,0,0,0,0,0,0,0,0,0,0
2152,The amount of the aid shall be that set out in the Annex .,0,0,0,0,0,0,0,0,0,0,0,0,0
2153,The Commission shall adopt delegated acts in accordance with Article 50 clarifying what constitutes a reasonable commercial basis to make information public as referred to in paragraph 1 .,0,0,0,0,0,0,0,1,0,1,0,0,0
2154,"If the draft decision is not in accordance with the opinion of the Agency , the Commission shall also provide a detailed explanation of the reasons for the differences in an annex to that draft decision .",0,0,0,0,0,0,0,0,1,0,0,0,0
2155,"First of all , the Agency shall identify the basic parameters for the TSI as well as the interfaces with the other subsystems and any other specific cases that may be necessary .",0,0,0,0,0,0,0,0,0,0,1,0,0
2156,"Member States may provide that paragraph 1 shall only apply to new financing if the restructuring plan has been confirmed by a judicial or administrative authority , and to interim financing which has been subject to ex ante control .",1,0,0,0,0,0,0,0,0,0,0,0,0
2157,"The said authorities or entities shall supervise the tests and ,",0,0,0,0,0,0,0,0,0,0,0,0,0
2158,"In that case , EBA may act in accordance with the powers conferred on it by that Article .",0,0,0,0,0,0,0,0,0,0,0,0,0
2159,Member States shall set up efficient management and control systems in order to ensure compliance with the legislation governing Union support schemes aimed at minimising the risk of financial damage to the Union .,0,1,0,0,0,0,0,0,0,0,0,0,0
2160,"Where appropriate , the Commission shall submit proposals to the European Parliament and the Council , in particular to ensure full and effective independence of distribution system operators before 1 July 2007 .",0,0,0,0,0,0,1,0,0,0,0,0,0
2161,The Member States and the Commission shall cooperate closely to ensure that this Regulation is complied with .,0,0,1,0,0,0,0,0,1,0,0,0,0
2162,This Directive is addressed to the Member States .,0,0,0,0,0,0,0,0,0,0,0,0,0
2163,"Where , on the basis of the information available to the Commission from the scrutiny carried out pursuant to the first subparagraph of Article 26(1 ) , the Commission considers that the conditions for the registration of a proposed geographical indication are not fulfilled , it shall inform the Member State or third country applicant concerned of the reasons for rejection and .",0,0,0,0,0,0,0,0,0,1,0,0,0
2164,"As soon as possible and not later than 1 January 1978 , the Council shall , on a proposal from the Commission , adopt common provisions establishing technical requirements for inland waterway vessels .",0,0,0,0,0,0,1,0,0,0,0,0,0
2165,"In case of rolling stock placed in service for the first time in a third country , Member States may accept vehicles clearly identified according to a different coding system .",1,0,0,0,0,0,0,0,0,0,0,0,0
2166,"The Member States and the Commission shall cooperate to ensure effective coordination in the preparation and implementation of programmes for the ESI Funds , including , where appropriate , multi - fund programmes for the Funds , taking account of the proportionality principle .",0,0,1,0,0,0,0,0,1,0,0,0,0
2167,"In addition , the Commission shall coordinate the Union input on all technical issues relating to the following : ( a ) the Convention",0,0,0,0,0,0,0,0,1,0,0,0,0
2168,"The Council , acting by a qualified majority on a proposal from the Commission , shall determine the Article 8  following : 1 .",0,0,0,0,0,0,1,0,0,0,0,0,0
2169,"By way of derogation from Article 2 , the competent authorities of the Member States , as identified on the websites listed in Annex II , may authorise the release of certain frozen funds or economic resources , or .",0,0,0,1,0,0,0,0,0,0,0,0,0
2170,"Where the legislation of the home Member State requires lodgement of a claim with a view to its recognition or provides for compulsory notification of a reorganisation measure to creditors who have their normal place of residence , domicile or head office in that State , the competent authorities of the home Member State or the administrator shall also inform known creditors who have their normal place of residence , domicile or head office in another Member State , in accordance with the procedures laid down in Articles 15 and 17(1).2 .",0,0,0,0,1,0,0,0,0,0,0,0,0
2171,"Where the supervisory authorities concerned have reached a joint decision referred to in paragraph 2 , the supervisory authority having authorised the subsidiary shall provide the applicant with the decision stating the full reasons .",0,0,0,0,1,0,0,0,0,0,0,0,0
2172,Eu - LISA shall implement access controls and specific user profiles to ensure that the central repository is accessed solely for the purpose of reporting and statistics .,0,0,0,0,0,0,0,0,0,0,1,0,0
2173,Commission shall present a report on the implementation of this Regulation to the European Parliament and the Council every two years .,0,0,0,0,0,0,0,0,0,0,0,0,0
2174,The European Data Protection Supervisor shall also inform the data subject of his or her right to seek a judicial remedy before the Court of Justice .,0,0,0,0,0,0,0,0,0,0,0,0,1
2175,"The Commission , in agreement with the crisis managers , may invite other relevant stakeholders to participate .",0,0,0,0,0,0,0,1,0,1,0,0,0
2176,In any event shall not be for less than three months .,0,0,0,0,0,0,0,0,0,0,0,0,0
2177,"The Administrative Commission shall lay down the structure , content , format and detailed arrangements for exchange of documents and structured electronic documents .",0,0,0,0,1,0,0,0,0,0,0,0,0
2178,"In order to contribute to the prevention or mitigation of systemic risks to financial stability in the Union that arise from developments within the financial system and taking into account macroeconomic developments , so as to avoid periods of widespread financial distress , the ESRB shall continuously monitor developments in the securitisation markets .",0,0,0,0,0,0,0,0,0,0,0,0,0
2179,"Following the Commission decision adopting the programme , an initial pre - financing amount for the whole programming period shall be paid by the Commission .",0,0,0,0,0,0,0,0,0,1,0,0,0
2180,The Authority shall provide the secretariat for the Management Board .,0,0,0,0,0,0,0,0,0,0,0,0,0
2181,", they may , in appropriate cases , set the damages as a lump sum on the basis of elements such as at least the amount of royalties or fees which would have been due if the infringer had requested authorisation to use the intellectual property right in question",0,0,0,0,0,0,0,0,0,0,0,0,0
2182,"As regards southern Italy only , Italy may , depending on the marketing year in question , adjust the aid referred to in point ( c ) of paragraph 2 where this is necessitated by exceptional requirements connected with restructuring the sugar sector in that part of Italy .",0,0,0,0,0,0,0,0,0,0,1,0,0
2183,Paragraphs 1 and 2 shall not prevent the Authority from exchanging information with national supervisory authorities in accordance with this Regulation and other Union legislation applicable to financial market participants .,0,0,0,0,0,0,0,0,0,0,0,0,0
2184,"In addition , each Member State shall have the right to ask to have its position recorded in the minutes .",1,0,0,0,0,0,0,0,0,0,0,0,0
2185,"The participating Member States and , where they have accepted the invitation to participate in the cooperation programme , third countries or territories shall draft the cooperation programmes in accordance with the model adopted by the Commission .",0,0,1,0,0,0,0,0,0,0,0,0,0
2186,The competent authorities shall have three months after the date of receiving the request within which to make their opinion known.5 .,0,0,0,0,1,0,0,0,0,0,0,0,0
2187,Member States and the Commission shall cooperate closely to ensure that this Regulation is complied with .,0,0,1,0,0,0,0,0,1,0,0,0,0
2188,"The competent authority may authorise the movement of the poultry or other captive birds to another place where they are killed , slaughtered or placed into isolation .",0,0,0,1,0,0,0,0,0,0,0,0,0
2189,"The Council , acting by a qualified majority on a proposal from the Commission , shall allocate the quotas referred to in paragraphs 5 and 6 and .",0,0,0,0,0,0,1,0,0,0,0,0,0
2190,The competent authorities of the Member State of destination shall send a copy of the return copy of the accompanying document to the competent authorities of the Member State in which the losses were established . `,0,0,0,0,1,0,0,0,0,0,0,0,0
2191,If a Member State or a region or regions of Member State wish to be established as Newcastle disease non - vaccinating they may present a programme as referred to in Article 16(1 ) .,1,0,0,0,0,0,0,0,0,0,0,0,0
2192,European Network of Civil Aviation Safety Investigation Authorities 1 .,0,0,0,0,0,0,0,0,0,0,0,0,0
2193,This Regulation shall be binding in its entirety and directly applicable in all Member States .,0,0,0,0,0,0,0,0,0,0,0,0,0
2194,"Competent authorities shall encourage institutions , taking into account their size , internal organisation and the nature , scale and complexity of their activities , to develop internal specific risk assessment capacity and to increase use of internal models for calculating own funds requirements for specific risk of debt instruments in the trading book , together with internal models to calculate own funds requirements for default and migration risk where their exposures to specific risk are material in absolute terms and where they have a large number of material positions in debt instruments of different issuers .",0,0,0,0,0,1,0,0,0,0,0,0,0
2195,The competent authorities concerned shall give due consideration to the advice of CESR and .,0,0,0,0,1,0,0,0,0,0,0,0,0
2196,The tests and trials foreseen in paragraphs 2 and 3 may be performed only by State authorities or legal persons acting under the responsibility of the State .,0,0,0,1,0,0,0,0,0,0,0,0,0
2197,"Where more than one authority in a Member State is responsible for market surveillance and external border controls , those authorities shall cooperate with each other , by sharing information relevant to their role and functions .",0,0,0,0,0,0,0,0,0,0,0,0,0
2198,Esma shall promptly update the register provided for in Article 36 .,0,0,0,0,0,0,0,0,0,0,1,0,0
2199,The supervisory authority of the Member State in whose territory the head office of an undertaking is situated shall verify that its balance sheet shows in respect of the technical reserves assets equivalent to the underwriting liabilities assumed in all the countries where it undertakes business .,0,0,0,0,1,0,0,0,0,0,0,0,0
2200,"The competent authority of the Member State of destination shall decide upon application by the operator , within a specified time period : ( a ) to refuse receipt of the consignment",0,0,0,0,1,0,0,0,0,0,0,0,0
2201,"No 1380/2013 , Member States shall coordinate their data collection activities with other Member States in the same marine region and .",0,0,1,0,0,0,0,0,0,0,0,0,0
2202,The competent authority granting an authorisation in accordance with paragraph 1 shall ensure that rights to verify the end - use and end - use location of any supplied item have been obtained from Iran and can be exercised effectively .,0,0,0,0,1,0,0,0,0,0,0,0,0
2203,"Without prejudice to article 21 , the competent authorities may authorize the declarant to furnish or to insert at a later date certain particulars of the entry in the form of supplementary entries of a general , periodic or recapitulative nature .",0,0,0,1,0,0,0,0,0,0,0,0,0
2204,"Vessels flying the flag of one of the countries listed in Annex I shall be authorized during the period 1 January 1980 to 31 March 1981 to fish for the species listed in point 1 of the said Annex up to the quantities specified therein for each country , in the fishing zone Article 4 1 .",0,0,0,0,0,0,0,0,0,0,0,0,0
2205,"At the request of the applicant authority , the requested authority shall , in accordance with the laws , regulations or administrative provisions applying to the recovery of similar claims arising in the Member State in which the requested authority is situated , recover claims which are the subject of an instrument permitting their enforcement .",0,0,0,0,1,0,0,0,0,0,0,0,0
2206,"In the context of the Community 's Development Cooperation Policy , the Commission shall promote support to developing countries with regard to feed and food safety in general and compliance with feed and food standards in particular , in order to build the institutional capacity required to meet the requirements referred to in Articles 5 , 12 , 47 and 48 .",0,0,0,0,0,0,0,0,1,0,0,0,0
2207,"Before 31 December 1995 , the Commission shall submit proposals to the Council for the fixing of standards with which means of transport must comply .",0,0,0,0,0,0,1,0,0,0,0,0,0
2208,"In denmark on the aktieselskabs - registret , forenings - registret or handelsregistret",0,0,0,0,0,0,0,0,0,0,0,0,0
2209,"The Member States and Europol shall provide eu - LISA , the ETIAS Central Unit and the Commission with the information necessary to draft the reports referred to in paragraphs 4 and 5 .",0,1,0,0,0,0,0,0,0,0,0,1,0
2210,"With a view to a decision on the phasing out of the use of coccidiostats and histomonostats as feed additives by 31 December 2012 , the Commission shall submit to the European Parliament and the Council before 1 January 2008 a report on the use of these substances as feed additives and available alternatives , accompanied , where appropriate , by legislative proposals .",0,0,0,0,0,0,1,0,0,1,0,0,0
2211,Final provisions This Regulation shall enter into force on the day following its publication in the Official Journal of the European Communities .,0,0,0,0,0,0,0,0,0,0,0,0,0
2212,"A view to completing restructuring of milk production or to environmental improvement , Member States may take one or more of the following actions in accordance with detailed rules which they shall lay down taking account of the legitimate interests of the parties:(a ) grant compensation in one or more annual instalments to producers who undertake to abandon definitively all or part of their milk production and place the reference quantities thus released in the national reserve,(b ) determine on the basis of objective criteria the conditions under which producers may obtain , in return for payment , at the beginning of a 12 - month period , the reallocation by the competent authority or by the body designated by that authority , of reference quantities released definitively at the end of the preceding 12 - month period by other producers in return for compensation in one or more annual instalments equal to the abovementioned payment,(c ) provide , in the case of land transferred with a view to improving the environment , for the allocation of the reference quantity available on the holding concerned to the departing producer if he intends continuing milk production,(d ) on the basis of objective criteria , the regions or collection areas within which the definitive transfer of reference quantities without transfer of the corresponding land is authorised , with the aim of improving the structure of milk production,(e ) authorise , upon application by the producer to the competent authority or the body designated by that authority , the definitive transfer of reference quantities without transfer of the corresonding land , or vice versa , with the aim of improving the structure of milk production at the level of the holding or to allow for extensification of production",1,0,0,0,0,0,0,0,0,0,0,0,0
2213,"In accordance with the procedure laid down in Article 18 , the Commission shall adopt detailed arrangements for implementing this Article .",0,0,0,0,0,0,0,1,0,0,0,0,0
2214,"Where the Central Authority of the requested Member State receives an application referred to in Article 22 , it shall , within five working days from the date of receipt of the application , acknowledge receipt .",0,0,0,0,1,0,0,0,0,0,0,0,0
2215,Member States and the Commission shall cooperate closely to ensure compliance with this Regulation .,0,0,1,0,0,0,0,0,1,0,0,0,0
2216,Esma shall assist it in discharging that task ..,0,0,0,0,0,0,0,0,0,0,0,1,0
2217,"Within five working days from the date of communication of the decision for registration as well as the information and documents in accordance with Article 6(5 ) , EIOPA shall register the PEPP in the central public register referred to in Article 13 and .",0,0,0,0,0,0,0,0,0,0,1,0,0
2218,"The Commission may also , where appropriate , make recommendations to the Council in accordance with Article 300(1 ) of the Treaty to open negotiations with a view to concluding an agreement with the third country concerned .",0,0,0,0,0,0,0,1,0,0,0,0,0
2219,The Commission shall share that information with the other Member States .,0,0,0,0,0,0,0,0,0,1,0,0,0
2220,Chapter 3 INTEROPERABILITY Article 12 Technical support provided by the Agency The Agency shall contribute to the development and implementation of rail interoperability in accordance with the principles and definitions laid down in Directives 96/48 / EC and 2001/16 / EC .,0,0,0,0,0,0,0,0,0,0,1,0,1
2221,"If necessary , derogations and transition periods for Member States , both to be based upon objective grounds , shall be adopted in accordance with the regulatory procedure referred to in Article 10(3 ) .",0,0,0,0,0,0,0,1,0,1,0,0,0
2222,"If the Commission receives no admissible objection under paragraph 3 , it shall register the name .",0,0,0,0,0,0,0,1,0,0,0,0,0
2223,"The Commission shall be assisted in this task by staff of the Member State on whose territory these checks are being carried out , provided this Member State so wishes .",0,0,1,0,0,0,0,0,0,0,0,0,0
2224,"The Commission shall keep an account of the shares opened by the Member States pursuant to Articles 2 and 3 and , .",0,0,0,0,0,0,0,0,0,1,0,0,0
2225,"By way of derogation from Article 1 , each Member State may apply a national procedure instead of the external or internal Community transit pro ­ cedure in respect of goods referred to in Article 1 ( 2 ) and ( 3 ) during carriage within its territory , or from one of its ports to another if carriage is effected by sea .",1,0,0,0,0,0,0,0,0,0,0,0,0
2226,A final evaluation report on the period from 2014 to2020 shall be established by the Commission within the interim review of the next financial period .,0,0,0,0,0,0,0,1,0,0,0,0,0
2227,"The competent authorities of the management companys home Member State must , without delay , transmit the information to the competent authorities of the UCITS home Member State",0,0,0,0,1,0,0,0,0,0,0,0,0
2228,", the competent authorities shall work together , in full consultation , to decide whether or not to grant the permission sought and to determine the terms and conditions , if any , to which such permission should be subject .",0,0,0,0,0,0,0,0,0,0,0,0,0
2229,National supervisory authorities shall monitor compliance with the requirements and conditions attached to the certificates .,0,0,0,0,0,1,0,0,0,0,0,0,0
2230,"In order to ensure the uniform application of this Article , ESMA shall develop draft implementing technical standards on standard forms , templates and procedures for the provision of information to be made available to ESMA in accordance with paragraph 1 .",0,0,0,0,0,0,0,0,0,0,1,0,0
2231,"In cases as referred to in paragraph 8 , the amounts corresponding to the 50 % borne by the Member State shall be paid by the Member State to the Community budget .",0,1,0,0,0,0,0,0,0,0,0,0,0
2232,Support by the Agency and the Commission The Agency shall support the functioning of the cooperation of the Member States in the framework of the authorisation procedures set out in Chapters II and III of this Regulation by maintaining and updating the EU portal and the EU database in accordance with the experience acquired during the implementation of this Regulation .,0,0,0,0,0,0,0,0,0,0,0,1,0
2233,The decision of the Commission shall be communicated to the Member State concerned and to the beneficiaries .,0,0,0,0,0,0,0,0,0,1,0,0,0
2234,Shall be taken by the Commission in accordance with the advisory procedure referred to in Article 22(2 ),0,0,0,0,0,0,0,1,0,1,0,0,0
2235,The Office shall provide certified or uncertified extracts from the Register on request and on payment of a fee .,0,0,0,0,0,0,0,0,0,0,0,1,0
2236,The institution shall conduct a review of its overall risk management process at least once a year .,0,0,0,0,0,0,0,0,0,0,0,0,0
2237,"For the purpose of carrying out the inspections jointly , in accordance with Article 3 ( 1 ) , officials of the competent authority of the Member State in whose territory the inspection is to be carried out shall assist the Commission inspectors in the performance of their duties .",0,0,0,0,0,1,0,0,0,0,0,0,0
2238,The European Data Protection Supervisor and the competent supervisory authorities responsible for monitoring the lawfulness of the data processing and data integrity and security shall have access to the logs at their request for the purpose of fulfilling their duties .,0,0,0,1,0,0,0,0,0,0,1,0,0
2239,Member States shall charge imports of the said goods against their shares as and .,0,1,0,0,0,0,0,0,0,0,0,0,0
2240,If the Member State or the Commission accepts that the applicant 's request is warranted,0,0,0,0,0,0,0,1,0,0,0,0,0
2241,"The competent authority of the Member State in which the manufacturer has its registered place of business may require that the manufacturer provide samples of the device free of charge or , where that is impracticable , .",0,0,0,1,0,0,0,0,0,0,0,0,0
2242,"Where restricted zones as provided for in paragraph 1 are situated in the territory of more than one Member State , the competent authorities of those Member States shall cooperate in establishing them .",0,0,0,0,0,1,0,0,0,0,0,0,0
2243,The competent authorities of the Member States shall cooperate with each other and with the Commission .,0,0,0,0,0,1,0,0,0,0,0,0,0
2244,Member States shall provide the Commission ( Eurostat ) with reports on the quality of the data transmitted .,0,1,0,0,0,0,0,0,0,0,0,0,0
2245,"In addition,(a ) "" official veterinarian "" means the veterinarian designated by the competent central authority of a Member State or a third country",0,0,0,0,0,0,0,0,0,0,0,0,0
2246,Eba shall submit those draft implementing technical standards to the Commission by 1 January 2014 .,0,1,0,0,0,0,0,0,0,0,0,0,0
2247,"Within 15 days of receipt of the opinion referred to in Article 83(5 ) , and subject to the procedures referred to in Article 83(6 ) and ( 7 ) , the Commission shall prepare a draft decision .",0,0,0,0,0,0,1,0,0,0,0,0,0
2248,"The amount of this premium shall be fixed before 15 September 1972 by the Council , acting upon a proposal from the Commission and voting as provided in Article 43 ( 2 ) of the Treaty .",0,0,0,0,0,0,1,0,0,0,0,0,0
2249,The Office shall periodically publish : ( a ) a European Union Trade Marks Bulletin containing publications of applications and of entries made in the Register as well as other particulars relating to applications or registrations of EU trade marks the publication of which is required under this Regulation or by acts adopted pursuant to it,0,0,0,0,0,0,0,0,0,0,0,0,1
2250,The Agency shall assist this cooperation and .,0,0,0,0,0,0,0,0,0,0,0,1,0
2251,central government items shall mean long and short positions in the assets referred to in Article 6 ( 1 ) ( a ) of Directive 89/647 / EEC and those assigned a weighting of 0 % in Article 7 of the same Directive,0,0,0,0,0,0,0,0,0,0,0,0,0
2252,Esma shall submit those draft implementing technical standards to the Commission by 30 September 2012 .,0,0,0,0,0,0,0,0,0,0,0,0,1
2253,"Market surveillance authorities shall require economic operators to make available to the authorities such documentation , information and other technical specifications , including access to software and algorithms , that the authorities consider necessary for the purpose of carrying out the market surveillance activities .",0,0,0,0,1,0,0,0,0,0,0,0,0
